credito_id,cliente_id,fecha_desembolso,producto_credito,monto_credito,plazo_meses,tasa_interes_mensual,valor_cuota_pactada,canal_originacion,score_interno_originacion,relacion_cuota_ingreso,politica_aprobacion,estado_credito_operativo,tasa_outlier,mora_30,max_dias_mora_6m,pct_pagadas_tiempo,n_cuotas_con_mora,fecha_registro,departamento,ciudad,edad,genero,estrato,nivel_educativo,ocupacion,ingreso_mensual_estimado,canal_adquisicion,score_externo,tiene_producto_ahorro,numero_dependientes,dispositivo_principal,email_hash,score_externo_nulo,edad_sospechosa,total_eventos,dias_activo,logins,pagos_iniciados,pagos_exitosos,pagos_fallidos,consultas_saldo,simulaciones_credito,solicitudes_soporte,pct_exitosos,pct_abandonados,sesion_promedio_seg,tasa_conversion_pago,prob_mora,banda_riesgo
CR001277,CL01178,2024-08-11,Crédito consumo digital,1150000,6,0.0268,210000,Aliado,889,0.0764,Automática,Finalizado,0,0,0,1.0,0,2023-12-23,Atlántico,Barranquilla,35,F,3,Sin información,Comerciante,2750000.0,App orgánico,644.0,True,3,iOS,hash_931653,0,0,14,764,5,2,1,1,5,0,0,0.7142857142857143,0.2142857142857142,145.85714285714286,0.5,0.23168621705059927,"Medio
(15-35%)"
CR001278,CL01180,2024-04-07,Crédito libre inversión,4800000,18,0.0211,323000,App,900,0.0976,Automática,Mora moderada,0,0,0,1.0,0,2023-03-18,Bogotá D.C.,Bogotá,25,M,4,Bachiller,Empleado,3310000.0,Aliado comercial,646.0,False,0,Android,hash_418862,0,0,15,975,4,2,0,3,4,2,0,0.6666666666666666,0.1333333333333333,157.46666666666667,0.0,0.23702816904166904,"Medio
(15-35%)"
CR001279,CL01180,2024-07-23,Crédito libre inversión,2750000,9,0.0219,340000,App,892,0.1027,Automática,Finalizado,0,0,0,1.0,0,2023-03-18,Bogotá D.C.,Bogotá,25,M,4,Bachiller,Empleado,3310000.0,Aliado comercial,646.0,False,0,Android,hash_418862,0,0,15,975,4,2,0,3,4,2,0,0.6666666666666666,0.1333333333333333,157.46666666666667,0.0,0.23707449938511135,"Medio
(15-35%)"
CR001280,CL01181,2024-05-06,Microcrédito,2150000,9,0.0434,294000,Web,795,0.1633,Automática,Mora severa,0,1,111,0.8333333333333334,1,2023-07-03,Antioquia,Medellín,38,F,1,Universitario,Empleado,1800000.0,App orgánico,569.0,True,1,Android,hash_849656,0,0,12,818,2,0,2,1,5,0,1,0.75,0.0833333333333333,220.33333333333331,0.0,0.6664451267235435,"Muy alto
(> 60%)"
CR001282,CL01183,2024-03-11,Crédito consumo digital,1150000,18,0.0357,88000,App,792,0.0328,Automática,Mora moderada,0,0,22,0.8333333333333334,1,2024-01-17,Valle del Cauca,Cali,45,M,4,Bachiller,Comerciante,2680000.0,App orgánico,600.0,False,1,Android,hash_865176,0,0,15,599,7,1,2,0,4,0,1,0.8,0.1333333333333333,107.73333333333332,2.0,0.42922418039126753,"Alto
(35-60%)"
CR001283,CL01183,2024-02-03,Crédito consumo digital,900000,12,0.022,86000,App,809,0.0321,Automática,Mora severa,0,1,94,0.8333333333333334,1,2024-01-17,Valle del Cauca,Cali,45,M,4,Bachiller,Comerciante,2680000.0,App orgánico,600.0,False,1,Android,hash_865176,0,0,15,599,7,1,2,0,4,0,1,0.8,0.1333333333333333,107.73333333333332,2.0,0.4740765880789678,"Alto
(35-60%)"
CR001284,CL01184,2025-03-29,Crédito consumo digital,850000,6,0.0236,154000,Call center,814,0.1027,Automática,Mora moderada,0,1,44,0.5,3,2024-07-01,Bogotá D.C.,Bogotá,20,M,2,Bachiller,Independiente,1500000.0,App orgánico,585.0,False,2,Android,hash_279586,0,0,14,652,6,4,2,0,2,0,0,0.7857142857142857,0.2142857142857142,199.2142857142857,0.5,0.578698409369369,"Alto
(35-60%)"
CR001285,CL01185,2025-08-12,Crédito libre inversión,5300000,6,0.027,969000,App,703,0.4195,Manual,Mora moderada,0,1,50,0.5,3,2025-02-06,Bolívar,Cartagena,26,F,2,Bachiller,Empleado,2310000.0,App orgánico,508.0,False,2,Android,hash_572374,0,0,12,386,3,1,4,0,3,0,1,0.6666666666666666,0.25,169.5,4.0,0.7397816782907046,"Muy alto
(> 60%)"
CR001286,CL01186,2025-07-15,Crédito consumo digital,1400000,6,0.0228,252000,Web,811,0.0969,Automática,Mora severa,0,1,80,0.8333333333333334,1,2025-05-24,Bogotá D.C.,Bogotá,45,M,3,Técnico/Tecnólogo,Empleado,2600000.0,Referido,660.0,False,1,Web,hash_331831,0,0,4,167,0,1,0,0,2,0,1,0.5,0.25,165.0,0.0,0.46713573315904483,"Alto
(35-60%)"
CR001287,CL01187,2026-01-09,Microcrédito,5850000,12,0.0417,629000,Web,840,0.2321,Automática,Activo,0,0,0,0.75,0,2023-11-25,Bogotá D.C.,Bogotá,26,M,3,Posgrado,Pensionado,2710000.0,App orgánico,638.0,True,1,iOS,hash_465890,0,0,19,849,8,3,3,0,2,1,2,0.8421052631578947,0.0526315789473684,145.78947368421052,1.0,0.3379246309386794,"Medio
(15-35%)"
CR001288,CL01187,2025-07-18,Crédito libre inversión,2200000,12,0.0179,205000,Aliado,900,0.0756,Automática,Activo,0,0,21,0.8333333333333334,1,2023-11-25,Bogotá D.C.,Bogotá,26,M,3,Posgrado,Pensionado,2710000.0,App orgánico,638.0,True,1,iOS,hash_465890,0,0,19,849,8,3,3,0,2,1,2,0.8421052631578947,0.0526315789473684,145.78947368421052,1.0,0.23670459844949257,"Medio
(15-35%)"
CR001289,CL01188,2026-02-03,Crédito libre inversión,3300000,3,0.0308,1169000,App,795,0.4549,Manual,Activo,0,0,6,0.3333333333333333,1,2023-11-06,Santander,Bucaramanga,34,M,1,Bachiller,Comerciante,2640000.0,Campaña digital,519.0,True,0,Android,hash_950531,0,0,19,846,4,1,4,0,3,1,1,0.7368421052631579,0.2105263157894736,155.8421052631579,4.0,0.5646093413573906,"Alto
(35-60%)"
CR001290,CL01188,2023-12-31,Crédito consumo digital,1450000,3,0.0309,514000,Web,749,0.2,Automática,Finalizado,0,0,0,1.0,0,2023-11-06,Santander,Bucaramanga,34,M,1,Bachiller,Comerciante,2640000.0,Campaña digital,519.0,True,0,Android,hash_950531,0,0,19,846,4,1,4,0,3,1,1,0.7368421052631579,0.2105263157894736,155.8421052631579,4.0,0.49204002669180885,"Alto
(35-60%)"
CR001291,CL01189,2026-02-03,Microcrédito,250000,9,0.0256,31000,Web,625,0.0721,Automática,Activo,0,0,27,0.3333333333333333,1,2024-09-07,Bogotá D.C.,Bogotá,42,M,4,Bachiller,Desempleado,430000.0,Campaña digital,467.0,True,2,Android,hash_525377,0,0,10,456,5,2,1,0,1,0,1,0.9,0.0,178.8,0.5,0.5970231295452979,"Alto
(35-60%)"
CR001292,CL01190,2024-11-09,Crédito consumo digital,4500000,12,0.0228,433000,Aliado,900,0.0638,Automática,Mora moderada,0,0,0,1.0,0,2023-03-24,Bogotá D.C.,Bogotá,26,M,4,Técnico/Tecnólogo,Empleado,6790000.0,Campaña digital,688.0,True,1,Android,hash_680913,0,0,21,1108,6,4,4,1,2,1,1,0.7619047619047619,0.1428571428571428,154.95238095238096,1.0,0.11556340823066169,"Bajo
(< 15%)"
CR001293,CL01190,2024-02-05,Microcrédito,6050000,9,0.0263,764000,Aliado,900,0.1125,Automática,Finalizado,0,0,0,1.0,0,2023-03-24,Bogotá D.C.,Bogotá,26,M,4,Técnico/Tecnólogo,Empleado,6790000.0,Campaña digital,688.0,True,1,Android,hash_680913,0,0,21,1108,6,4,4,1,2,1,1,0.7619047619047619,0.1428571428571428,154.95238095238096,1.0,0.15997453812492,"Medio
(15-35%)"
CR001294,CL01191,2025-10-07,Crédito consumo digital,800000,18,0.0232,55000,Aliado,900,0.0299,Automática,Mora severa,0,1,88,0.8333333333333334,1,2023-09-05,Bogotá D.C.,Bogotá,37,F,4,Bachiller,Pensionado,1840000.0,App orgánico,612.0,False,3,Android,hash_251265,0,0,9,734,3,1,0,1,3,0,0,0.7777777777777778,0.1111111111111111,157.44444444444446,0.0,0.4227528605513853,"Alto
(35-60%)"
CR001295,CL01193,2026-02-05,Crédito consumo digital,1200000,12,0.0233,116000,Aliado,866,0.0396,Automática,Activo,0,0,0,0.6666666666666666,0,2024-05-14,Atlántico,Barranquilla,30,F,4,Técnico/Tecnólogo,Independiente,2930000.0,Aliado comercial,695.0,False,1,Android,hash_919282,0,0,10,647,2,3,1,0,1,0,2,0.7,0.1,211.2,0.3333333333333333,0.1838971552395135,"Medio
(15-35%)"
CR001296,CL01195,2024-08-07,Crédito consumo digital,1450000,6,0.0375,274000,Aliado,822,0.1015,Automática,Finalizado,0,0,0,1.0,0,2023-10-05,Antioquia,Medellín,20,M,5,Universitario,Empleado,2700000.0,Campaña digital,543.0,False,0,Web,hash_725497,0,0,7,424,2,1,1,1,0,0,2,0.4285714285714285,0.1428571428571428,202.57142857142856,1.0,0.4945228290842688,"Alto
(35-60%)"
CR001297,CL01199,2025-11-25,Avance de nómina,1800000,6,0.024,326000,Aliado,821,0.1331,Automática,Mora moderada,0,1,41,0.6,2,2025-07-19,Cundinamarca,Soacha,38,F,4,Universitario,Independiente,2450000.0,Campaña digital,577.0,True,1,Android,hash_453497,0,0,12,274,5,3,1,0,1,1,0,0.6666666666666666,0.3333333333333333,180.66666666666663,0.3333333333333333,0.6081189097199491,"Muy alto
(> 60%)"
CR001298,CL01199,2026-02-12,Microcrédito,1050000,18,0.0,74000,Aliado,863,0.0302,Automática,Activo,0,0,18,0.3333333333333333,1,2025-07-19,Cundinamarca,Soacha,38,F,4,Universitario,Independiente,2450000.0,Campaña digital,577.0,True,1,Android,hash_453497,0,0,12,274,5,3,1,0,1,1,0,0.6666666666666666,0.3333333333333333,180.66666666666663,0.3333333333333333,0.4648604794982471,"Alto
(35-60%)"
CR001299,CL01200,2025-07-26,Microcrédito,950000,12,0.0306,96000,Web,794,0.0578,Automática,Activo,0,0,9,0.8333333333333334,1,2024-12-13,Bogotá D.C.,Bogotá,50,M,2,Universitario,Conductor/Repartidor,1660000.0,App orgánico,555.0,False,2,Android,hash_761818,0,0,11,397,4,2,1,0,3,1,0,0.8181818181818182,0.1818181818181818,159.27272727272728,0.5,0.4976710398661718,"Alto
(35-60%)"
CR001300,CL01200,2025-12-18,Avance de nómina,350000,18,0.018,23000,App,810,0.0139,Automática,Activo,0,0,0,1.0,0,2024-12-13,Bogotá D.C.,Bogotá,50,M,2,Universitario,Conductor/Repartidor,1660000.0,App orgánico,555.0,False,2,Android,hash_761818,0,0,11,397,4,2,1,0,3,1,0,0.8181818181818182,0.1818181818181818,159.27272727272728,0.5,0.47095734410216816,"Alto
(35-60%)"
CR001301,CL01201,2025-10-08,Crédito consumo digital,450000,18,0.0322,33000,App,795,0.0136,Automática,Activo,0,0,22,0.8333333333333334,1,2023-08-21,Bogotá D.C.,Bogotá,37,F,2,Técnico/Tecnólogo,Conductor/Repartidor,2430000.0,Referido,547.0,True,1,Android,hash_824331,0,0,3,772,1,0,1,0,0,0,0,0.3333333333333333,0.6666666666666666,190.33333333333331,0.0,0.5745804961187182,"Alto
(35-60%)"
CR001302,CL01202,2025-11-10,Microcrédito,8600000,3,0.0302,3042000,Aliado,808,0.6805,Excepción,Mora severa,0,1,65,0.6666666666666666,1,2025-12-02,Atlántico,Barranquilla,32,M,4,Bachiller,Microempresario,4470000.0,Aliado comercial,679.0,False,0,Android,hash_560410,0,0,12,137,4,1,2,1,2,1,1,0.75,0.0833333333333333,142.66666666666666,2.0,0.39622354084100436,"Alto
(35-60%)"
CR001303,CL01203,2025-10-03,Crédito consumo digital,1050000,18,0.0385,82000,Aliado,694,0.1051,Automática,Activo,0,0,8,0.6666666666666666,2,2023-12-15,Tolima,Ibagué,37,M,2,Técnico/Tecnólogo,Desempleado,780000.0,Referido,448.0,False,1,Android,hash_920959,0,0,8,690,1,4,1,0,2,0,0,1.0,0.0,180.125,0.25,0.6275255906227071,"Muy alto
(> 60%)"
CR001304,CL01204,2026-01-09,Crédito consumo digital,5600000,18,0.0235,385000,Aliado,829,0.1024,Automática,Activo,0,0,0,0.75,0,2025-09-01,Atlántico,Barranquilla,41,F,3,Bachiller,Independiente,3760000.0,Referido,671.0,False,1,iOS,hash_985023,0,0,8,172,3,0,0,0,3,0,2,0.75,0.0,176.625,0.0,0.24226539564330607,"Medio
(15-35%)"
CR001305,CL01205,2024-09-10,Crédito libre inversión,3050000,9,0.0186,371000,Web,783,0.1775,Automática,Mora severa,0,1,74,0.6666666666666666,2,2023-06-30,Santander,Bucaramanga,36,F,2,Bachiller,Empleado,2090000.0,App orgánico,568.0,False,1,iOS,hash_950534,0,0,9,864,2,1,2,2,0,0,1,0.6666666666666666,0.0,174.22222222222223,2.0,0.5597464136308716,"Alto
(35-60%)"
CR001306,CL01207,2025-09-19,Crédito libre inversión,2050000,9,0.0315,265000,Web,878,0.096,Automática,Activo,0,0,25,0.8333333333333334,1,2024-05-28,Bogotá D.C.,Bogotá,29,M,4,Técnico/Tecnólogo,Independiente,2760000.0,Aliado comercial,666.0,True,0,Android,hash_736045,0,0,9,486,2,1,2,0,1,0,1,0.7777777777777778,0.1111111111111111,201.66666666666663,2.0,0.23410159113707418,"Medio
(15-35%)"
CR001307,CL01208,2025-05-07,Microcrédito,1700000,3,0.0348,607000,App,682,0.2362,Automática,Finalizado,0,0,11,0.6666666666666666,1,2023-07-08,Bogotá D.C.,Bogotá,29,M,1,Bachiller,Desempleado,760000.0,Aliado comercial,436.0,False,2,iOS,hash_198525,0,0,2,35,2,0,0,0,0,0,0,1.0,0.0,62.5,0.0,0.5419680159318281,"Alto
(35-60%)"
CR001308,CL01209,2025-04-29,Crédito consumo digital,950000,24,0.0293,56000,App,866,0.0206,Automática,Mora moderada,0,1,50,0.8333333333333334,1,2023-01-23,Bogotá D.C.,Bogotá,22,F,3,Bachiller,Independiente,2720000.0,App orgánico,564.0,True,2,Android,hash_137525,0,0,24,1056,9,1,3,1,4,2,2,0.75,0.125,163.16666666666666,3.0,0.5304969545390124,"Alto
(35-60%)"
CR001309,CL01209,2023-09-09,Microcrédito,3150000,3,0.0391,1133000,Aliado,807,0.4165,Manual,Finalizado,0,0,4,0.3333333333333333,2,2023-01-23,Bogotá D.C.,Bogotá,22,F,3,Bachiller,Independiente,2720000.0,App orgánico,564.0,True,2,Android,hash_137525,0,0,24,1056,9,1,3,1,4,2,2,0.75,0.125,163.16666666666666,3.0,0.5883171456114765,"Alto
(35-60%)"
CR001310,CL01210,2025-12-20,Crédito libre inversión,1100000,24,0.0206,59000,Aliado,732,0.0573,Automática,Activo,0,0,0,1.0,0,2025-10-25,Antioquia,Medellín,53,M,1,Universitario,Desempleado,1030000.0,Campaña digital,544.0,False,1,iOS,hash_149190,0,0,19,124,8,4,3,1,2,0,1,0.7894736842105263,0.1052631578947368,162.6315789473684,0.75,0.5587986498520647,"Alto
(35-60%)"
CR001311,CL01211,2025-03-12,Crédito libre inversión,4450000,9,0.0218,550000,App,753,0.3642,Manual,Mora severa,0,1,79,0.5,3,2024-05-26,Bolívar,Cartagena,24,M,3,Universitario,Conductor/Repartidor,1510000.0,App orgánico,499.0,False,1,Android,hash_372460,0,0,16,651,5,2,3,0,3,0,2,0.8125,0.0625,184.125,1.5,0.7989249613636847,"Muy alto
(> 60%)"
CR001312,CL01211,2025-11-29,Crédito consumo digital,1150000,24,0.0255,65000,App,769,0.043,Automática,Mora moderada,0,1,37,0.4,3,2024-05-26,Bolívar,Cartagena,24,M,3,Universitario,Conductor/Repartidor,1510000.0,App orgánico,499.0,False,1,Android,hash_372460,0,0,16,651,5,2,3,0,3,0,2,0.8125,0.0625,184.125,1.5,0.6580805645019033,"Muy alto
(> 60%)"
CR001313,CL01214,2024-04-26,Avance de nómina,550000,12,0.0308,56000,Web,900,0.0201,Automática,Finalizado,0,0,0,1.0,0,2024-01-01,Santander,Bucaramanga,45,M,3,Técnico/Tecnólogo,Empleado,2780000.0,Campaña digital,642.0,False,0,Android,hash_230877,0,0,21,785,8,3,1,0,6,1,0,0.7619047619047619,0.238095238095238,153.76190476190476,0.3333333333333333,0.2699679656278928,"Medio
(15-35%)"
CR001315,CL01214,2024-03-04,Crédito consumo digital,1700000,12,0.0253,166000,Aliado,882,0.0597,Automática,Finalizado,0,0,0,1.0,0,2024-01-01,Santander,Bucaramanga,45,M,3,Técnico/Tecnólogo,Empleado,2780000.0,Campaña digital,642.0,False,0,Android,hash_230877,0,0,21,785,8,3,1,0,6,1,0,0.7619047619047619,0.238095238095238,153.76190476190476,0.3333333333333333,0.22438053243770106,"Medio
(15-35%)"
CR001316,CL01215,2023-11-16,Crédito libre inversión,2850000,9,0.0263,360000,App,794,0.1731,Automática,Finalizado,0,0,0,1.0,0,2023-04-06,Atlántico,Barranquilla,33,F,5,Técnico/Tecnólogo,Independiente,2080000.0,Campaña digital,573.0,True,3,iOS,hash_720630,0,0,8,1029,2,3,1,1,0,0,1,0.75,0.0,144.75,0.3333333333333333,0.520363198928328,"Alto
(35-60%)"
CR001317,CL01216,2025-08-10,Crédito libre inversión,9800000,9,0.0223,1214000,App,877,0.2836,Automática,Activo,0,0,0,1.0,0,2024-11-17,Caldas,Manizales,48,F,5,Técnico/Tecnólogo,Conductor/Repartidor,4280000.0,Campaña digital,621.0,False,1,Android,hash_909977,0,0,17,408,10,1,1,0,4,1,0,0.9411764705882352,0.0588235294117647,172.23529411764707,1.0,0.2152045288815372,"Medio
(15-35%)"
CR001318,CL01216,2025-12-28,Microcrédito,3850000,6,0.0386,731000,App,871,0.1708,Automática,Activo,0,0,2,0.75,1,2024-11-17,Caldas,Manizales,48,F,5,Técnico/Tecnólogo,Conductor/Repartidor,4280000.0,Campaña digital,621.0,False,1,Android,hash_909977,0,0,17,408,10,1,1,0,4,1,0,0.9411764705882352,0.0588235294117647,172.23529411764707,1.0,0.19173031766967527,"Medio
(15-35%)"
CR001319,CL01217,2025-10-03,Microcrédito,6000000,6,0.0408,1148000,Aliado,765,0.4467,Manual,Finalizado,0,0,28,0.5,3,2024-06-27,Cundinamarca,Soacha,29,F,3,Bachiller,Microempresario,3240000.0,Aliado comercial,658.0,False,0,iOS,hash_385954,0,0,6,518,1,3,1,0,0,0,0,0.8333333333333334,0.1666666666666666,165.33333333333334,0.3333333333333333,0.416018684018376,"Alto
(35-60%)"
CR001320,CL01219,2026-01-22,Microcrédito,4450000,9,0.0335,581000,App,900,0.0937,Automática,Mora moderada,0,1,39,0.6666666666666666,1,2025-09-09,Valle del Cauca,Cali,28,F,6,Universitario,Comerciante,6200000.0,Referido,742.0,False,2,Android,hash_662162,0,0,21,219,4,1,5,2,3,3,1,0.6190476190476191,0.238095238095238,190.95238095238096,5.0,0.14111138289543518,"Bajo
(< 15%)"
CR001321,CL01219,2025-11-29,Crédito consumo digital,3600000,12,0.0258,353000,Aliado,900,0.0569,Automática,Activo,0,0,0,1.0,0,2025-09-09,Valle del Cauca,Cali,28,F,6,Universitario,Comerciante,6200000.0,Referido,742.0,False,2,Android,hash_662162,0,0,21,219,4,1,5,2,3,3,1,0.6190476190476191,0.238095238095238,190.95238095238096,5.0,0.11717588327983913,"Bajo
(< 15%)"
CR001322,CL01220,2024-06-06,Crédito consumo digital,500000,12,0.0374,52000,App,705,0.0416,Automática,Mora severa,0,1,39,0.3333333333333333,4,2023-05-02,Antioquia,Medellín,57,M,4,Técnico/Tecnólogo,Desempleado,1250000.0,Referido,518.0,False,3,Android,hash_480031,0,0,16,1059,4,2,4,1,2,0,1,0.8125,0.0625,200.125,2.0,0.6581301038004247,"Muy alto
(> 60%)"
CR001323,CL01220,2023-12-25,Crédito consumo digital,900000,9,0.0251,113000,App,723,0.0904,Automática,Mora moderada,0,1,40,0.3333333333333333,4,2023-05-02,Antioquia,Medellín,57,M,4,Técnico/Tecnólogo,Desempleado,1250000.0,Referido,518.0,False,3,Android,hash_480031,0,0,16,1059,4,2,4,1,2,0,1,0.8125,0.0625,200.125,2.0,0.6727078504354469,"Muy alto
(> 60%)"
CR001324,CL01221,2023-12-29,Crédito consumo digital,1500000,6,0.0389,285000,Aliado,828,0.0916,Automática,Finalizado,0,0,20,0.5,3,2023-07-14,Bogotá D.C.,Bogotá,24,F,3,Universitario,Conductor/Repartidor,3110000.0,App orgánico,575.0,False,0,iOS,hash_112850,0,0,12,891,7,2,2,0,0,0,0,0.9166666666666666,0.0833333333333333,175.75,1.0,0.40157941095597116,"Alto
(35-60%)"
CR001325,CL01221,2024-07-25,Crédito consumo digital,1250000,9,0.0287,160000,App,855,0.0514,Automática,Mora moderada,0,0,30,0.6666666666666666,2,2023-07-14,Bogotá D.C.,Bogotá,24,F,3,Universitario,Conductor/Repartidor,3110000.0,App orgánico,575.0,False,0,iOS,hash_112850,0,0,12,891,7,2,2,0,0,0,0,0.9166666666666666,0.0833333333333333,175.75,1.0,0.28817513361314634,"Medio
(15-35%)"
CR001326,CL01222,2025-04-16,Microcrédito,850000,6,0.0362,160000,App,699,0.1649,Automática,Finalizado,0,0,13,0.5,3,2024-05-18,Santander,Bucaramanga,39,F,4,Técnico/Tecnólogo,Desempleado,970000.0,Referido,501.0,False,1,iOS,hash_864236,0,0,14,700,2,2,1,2,2,1,1,0.6428571428571429,0.1428571428571428,130.14285714285714,0.5,0.6151681540629654,"Muy alto
(> 60%)"
CR001327,CL01224,2025-01-11,Crédito consumo digital,300000,12,0.0264,29000,App,766,0.058,Automática,Finalizado,0,0,0,1.0,0,2024-12-13,Bogotá D.C.,Bogotá,40,M,2,Técnico/Tecnólogo,Estudiante,500000.0,Campaña digital,477.0,False,1,Android,hash_884642,0,0,9,370,1,2,1,1,1,1,1,0.6666666666666666,0.1111111111111111,219.66666666666663,0.5,0.6095994277605866,"Muy alto
(> 60%)"
CR001328,CL01225,2025-07-25,Crédito consumo digital,1850000,6,0.0276,339000,Aliado,523,0.1389,Excepción,Finalizado,0,0,18,0.6666666666666666,2,2025-06-28,Bolívar,Cartagena,34,M,3,Técnico/Tecnólogo,Empleado,2440000.0,Aliado comercial,588.0,True,3,Android,hash_831951,1,0,9,248,1,1,1,0,2,0,1,0.7777777777777778,0.1111111111111111,103.55555555555556,1.0,0.4310028825669071,"Alto
(35-60%)"
CR001329,CL01226,2024-09-05,Crédito consumo digital,1600000,6,0.0265,292000,App,783,0.1321,Automática,Finalizado,0,0,26,0.8333333333333334,1,2023-02-08,Bogotá D.C.,Bogotá,35,M,2,Universitario,Empleado,2210000.0,Campaña digital,508.0,False,2,Android,hash_922343,0,0,10,1167,2,1,1,1,1,0,1,0.8,0.0,142.2,1.0,0.4909838934415484,"Alto
(35-60%)"
CR001330,CL01227,2024-01-16,Microcrédito,1800000,18,0.0333,135000,Call center,810,0.0443,Automática,Mora severa,0,0,0,1.0,0,2023-05-26,Cundinamarca,Soacha,36,M,4,Posgrado,Empleado,3050000.0,Campaña digital,581.0,True,3,Web,hash_224559,0,0,7,863,0,4,0,1,2,0,0,0.5714285714285714,0.2857142857142857,180.28571428571428,0.0,0.3757995611226053,"Alto
(35-60%)"
CR001331,CL01228,2024-12-14,Microcrédito,700000,12,0.0383,74000,App,692,0.1156,Automática,Finalizado,0,0,23,0.6666666666666666,2,2024-06-04,Antioquia,Medellín,35,M,1,Universitario,Estudiante,640000.0,Aliado comercial,457.0,False,4,Android,hash_935209,0,0,11,521,1,1,3,1,4,1,0,0.8181818181818182,0.0909090909090909,196.3636363636364,3.0,0.703031125103318,"Muy alto
(> 60%)"
CR001332,CL01229,2026-01-04,Crédito libre inversión,3400000,3,0.0204,1180000,App,873,0.3907,Manual,Finalizado,0,0,0,1.0,0,2024-12-22,Bogotá D.C.,Bogotá,46,F,2,Bachiller,Empleado,3020000.0,Aliado comercial,665.0,False,4,Android,hash_155421,0,0,7,381,2,1,2,0,2,0,0,1.0,0.0,205.28571428571428,2.0,0.2284318388128488,"Medio
(15-35%)"
CR001333,CL01230,2024-09-22,Microcrédito,5300000,6,0.0265,967000,Call center,779,0.3996,Manual,Mora moderada,0,1,42,0.6666666666666666,2,2023-05-11,Valle del Cauca,Cali,58,F,2,Sin información,Empleado,2420000.0,Campaña digital,592.0,False,0,Android,hash_652845,0,0,20,984,10,0,2,1,6,1,0,0.75,0.2,133.55,0.0,0.6398424135382981,"Muy alto
(> 60%)"
CR001334,CL01230,2023-10-01,Crédito libre inversión,5400000,24,0.0202,286000,Aliado,897,0.1182,Automática,Mora moderada,0,0,0,1.0,0,2023-05-11,Valle del Cauca,Cali,58,F,2,Sin información,Empleado,2420000.0,Campaña digital,592.0,False,0,Android,hash_652845,0,0,20,984,10,0,2,1,6,1,0,0.75,0.2,133.55,0.0,0.3968939041932235,"Alto
(35-60%)"
CR001335,CL01233,2024-11-14,Crédito consumo digital,1150000,24,0.0351,72000,App,900,0.0321,Automática,Activo,0,0,0,1.0,0,2024-10-23,Santander,Bucaramanga,75,F,3,Bachiller,Empleado,2240000.0,Campaña digital,705.0,True,0,iOS,hash_409169,0,0,8,448,1,2,2,0,2,1,0,0.875,0.125,90.25,1.0,0.20117445739519021,"Medio
(15-35%)"
CR001336,CL01234,2025-04-12,Crédito consumo digital,2350000,6,0.032,437000,App,783,0.1917,Automática,Finalizado,0,0,0,1.0,0,2025-01-19,Bogotá D.C.,Bogotá,62,M,1,Bachiller,Microempresario,2280000.0,Aliado comercial,598.0,False,0,Web,hash_814129,0,0,16,277,7,4,4,0,1,0,0,0.875,0.125,208.0,1.0,0.4061672759816614,"Alto
(35-60%)"
CR001337,CL01234,2025-12-13,Crédito consumo digital,1850000,24,0.0384,119000,Aliado,850,0.0522,Automática,Activo,0,0,0,0.8,0,2025-01-19,Bogotá D.C.,Bogotá,62,M,1,Bachiller,Microempresario,2280000.0,Aliado comercial,598.0,False,0,Web,hash_814129,0,0,16,277,7,4,4,0,1,0,0,0.875,0.125,208.0,1.0,0.3048072634702552,"Medio
(15-35%)"
CR001338,CL01235,2025-01-18,Crédito libre inversión,2600000,3,0.0307,920000,Aliado,852,0.3206,Automática,Finalizado,0,0,0,1.0,0,2024-06-17,Santander,Bucaramanga,28,M,3,Universitario,Empleado,2870000.0,Referido,635.0,False,3,Android,hash_940777,0,0,13,632,5,3,0,0,4,1,0,0.6923076923076923,0.3076923076923077,114.6153846153846,0.0,0.40545241105982316,"Alto
(35-60%)"
CR001339,CL01235,2026-02-11,Crédito consumo digital,2200000,6,0.037,416000,Call center,817,0.1449,Automática,Activo,0,0,0,0.6666666666666666,0,2024-06-17,Santander,Bucaramanga,28,M,3,Universitario,Empleado,2870000.0,Referido,635.0,False,3,Android,hash_940777,0,0,13,632,5,3,0,0,4,1,0,0.6923076923076923,0.3076923076923077,114.6153846153846,0.0,0.3479626132023668,"Medio
(15-35%)"
CR001340,CL01236,2025-05-22,Crédito consumo digital,550000,9,0.0214,68000,App,698,0.1046,Automática,Mora severa,0,1,63,0.6666666666666666,2,2024-05-24,Bogotá D.C.,Bogotá,52,M,3,Técnico/Tecnólogo,Estudiante,650000.0,App orgánico,586.0,False,1,Android,hash_721436,0,0,13,524,2,2,1,0,6,0,1,0.7692307692307693,0.1538461538461538,126.6923076923077,0.5,0.6183273497593471,"Muy alto
(> 60%)"
CR001341,CL01237,2025-07-12,Crédito consumo digital,2150000,6,0.0266,392000,App,900,0.1037,Automática,Finalizado,0,0,0,1.0,0,2025-12-10,Valle del Cauca,Cali,53,F,3,Técnico/Tecnólogo,Empleado,3780000.0,Campaña digital,703.0,True,2,Android,hash_590226,0,0,13,136,2,1,0,0,6,2,2,0.6923076923076923,0.1538461538461538,167.0,0.0,0.14262620168040166,"Bajo
(< 15%)"
